episode,path,player,side,won,opp_deck,player_winrate,player_games,my_deck,src
88759048,/Users/nickzwart/Desktop/PTCG-AI-Challenge/James Cox & Henry Chao/88759048.json,James Cox & Henry Chao,0,1,mixed,0.6,0,Ogerpon,James Cox & Henry Chao
88670694,/Users/nickzwart/Desktop/PTCG-AI-Challenge/James Cox & Henry Chao/88670694.json,James Cox & Henry Chao,1,1,mixed,0.6,0,Ogerpon,James Cox & Henry Chao
88693583,/Users/nickzwart/Desktop/PTCG-AI-Challenge/James Cox & Henry Chao/88693583.json,James Cox & Henry Chao,1,1,mixed,0.6,0,Ogerpon,James Cox & Henry Chao
88678573,/Users/nickzwart/Desktop/PTCG-AI-Challenge/James Cox & Henry Chao/88678573.json,James Cox & Henry Chao,1,1,mixed,0.6,0,Ogerpon,James Cox & Henry Chao
89028109,/Users/nickzwart/Desktop/PTCG-AI-Challenge/James Cox & Henry Chao/89028109.json,James Cox & Henry Chao,1,1,mixed,0.6,0,Ogerpon,James Cox & Henry Chao
89718179,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Number 3/89718179.json,Majkel1337,1,1,mixed,0.6,0,Ogerpon,Number 3
90939953,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Makjkel1337/90939953.json,palsystem,0,1,mixed,0.6,0,Ogerpon,Makjkel1337
91147595,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Makjkel1337/91147595.json,James Cox & Henry Chao,0,1,mixed,0.6,0,Ogerpon,Makjkel1337
90990698,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Makjkel1337/90990698.json,James Cox & Henry Chao,0,1,mixed,0.6,0,Ogerpon,Makjkel1337
90913746,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Makjkel1337/90913746.json,ANDPAD kaggler team,0,1,mixed,0.6,0,Ogerpon,Makjkel1337
91130124,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Makjkel1337/91130124.json,James Cox & Henry Chao,0,1,mixed,0.6,0,Ogerpon,Makjkel1337
91150162,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Makjkel1337/91150162.json,James Cox & Henry Chao,0,1,mixed,0.6,0,Ogerpon,Makjkel1337
91125711,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Makjkel1337/91125711.json,James Cox & Henry Chao,1,1,mixed,0.6,0,Ogerpon,Makjkel1337
91178397,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Makjkel1337/91178397.json,James Cox & Henry Chao,1,1,mixed,0.6,0,Ogerpon,Makjkel1337
91344835,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Makjkel1337/91344835.json,James Cox & Henry Chao,1,1,mixed,0.6,0,Ogerpon,Makjkel1337
91158253,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Makjkel1337/91158253.json,James Cox & Henry Chao,0,1,mixed,0.6,0,Ogerpon,Makjkel1337
91116151,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Makjkel1337/91116151.json,James Cox & Henry Chao,1,1,mixed,0.6,0,Ogerpon,Makjkel1337
episode-89842304,/Users/nickzwart/Desktop/PTCG-AI-Challenge/V12_2_04082026/episode-89842304-replay.json,xnx,0,1,mixed,0.6,0,Ogerpon,V12_2_04082026
episode-89845678,/Users/nickzwart/Desktop/PTCG-AI-Challenge/V12_2_04082026/episode-89845678-replay.json,Jose Coronel,0,1,mixed,0.6,0,Ogerpon,V12_2_04082026
episode-89919837,/Users/nickzwart/Desktop/PTCG-AI-Challenge/V12_2_04082026/episode-89919837-replay.json,Byer Scrip,1,1,mixed,0.6,0,Ogerpon,V12_2_04082026
episode-89692506,/Users/nickzwart/Desktop/PTCG-AI-Challenge/V12_2_04082026/episode-89692506-replay.json,monnosuke,0,1,mixed,0.6,0,Ogerpon,V12_2_04082026
episode-89705380,/Users/nickzwart/Desktop/PTCG-AI-Challenge/V12_2_04082026/episode-89705380-replay.json,서주영,1,1,mixed,0.6,0,Ogerpon,V12_2_04082026
88404880,/Users/nickzwart/Desktop/PTCG-AI-Challenge/LiamK/88404880.json,SORA,1,1,mixed,0.6,0,Ogerpon,LiamK
88502476,/Users/nickzwart/Desktop/PTCG-AI-Challenge/LiamK/88502476.json,James Cox,0,1,mixed,0.6,0,Ogerpon,LiamK
88530049,/Users/nickzwart/Desktop/PTCG-AI-Challenge/LiamK/88530049.json,James Cox,0,1,mixed,0.6,0,Ogerpon,LiamK
88399665,/Users/nickzwart/Desktop/PTCG-AI-Challenge/LiamK/88399665.json,James Cox,0,1,mixed,0.6,0,Ogerpon,LiamK
88340907,/Users/nickzwart/Desktop/PTCG-AI-Challenge/LiamK/88340907.json,James Cox,0,1,mixed,0.6,0,Ogerpon,LiamK
88504727,/Users/nickzwart/Desktop/PTCG-AI-Challenge/LiamK/88504727.json,James Cox,0,1,mixed,0.6,0,Ogerpon,LiamK
88599040,/Users/nickzwart/Desktop/PTCG-AI-Challenge/LiamK/88599040.json,James Cox,1,1,mixed,0.6,0,Ogerpon,LiamK
88614116,/Users/nickzwart/Desktop/PTCG-AI-Challenge/LiamK/88614116.json,James Cox,1,1,mixed,0.6,0,Ogerpon,LiamK
88345731,/Users/nickzwart/Desktop/PTCG-AI-Challenge/LiamK/88345731.json,James Cox,1,1,mixed,0.6,0,Ogerpon,LiamK
88578111,/Users/nickzwart/Desktop/PTCG-AI-Challenge/LiamK/88578111.json,James Cox,1,1,mixed,0.6,0,Ogerpon,LiamK
88496462,/Users/nickzwart/Desktop/PTCG-AI-Challenge/LiamK/88496462.json,James Cox,0,1,mixed,0.6,0,Ogerpon,LiamK
88507933,/Users/nickzwart/Desktop/PTCG-AI-Challenge/LiamK/88507933.json,James Cox,0,1,mixed,0.6,0,Ogerpon,LiamK
88521284,/Users/nickzwart/Desktop/PTCG-AI-Challenge/LiamK/88521284.json,James Cox,1,1,mixed,0.6,0,Ogerpon,LiamK
89933524,/Users/nickzwart/Desktop/PTCG-AI-Challenge/number 4_04082026/89933524.json,llkarill,0,1,mixed,0.6,0,Ogerpon,number 4_04082026
89908489,/Users/nickzwart/Desktop/PTCG-AI-Challenge/number 4_04082026/89908489.json,James Cox & Henry Chao,0,1,mixed,0.6,0,Ogerpon,number 4_04082026
episode-90165015,/Users/nickzwart/Desktop/PTCG-AI-Challenge/V12_2_05082026/episode-90165015-replay.json,Marshall Maximizer,0,1,mixed,0.6,0,Ogerpon,V12_2_05082026
episode-90120733,/Users/nickzwart/Desktop/PTCG-AI-Challenge/V12_2_05082026/episode-90120733-replay.json,Confusion,0,1,mixed,0.6,0,Ogerpon,V12_2_05082026
episode-90131821,/Users/nickzwart/Desktop/PTCG-AI-Challenge/V12_2_05082026/episode-90131821-replay.json,RuiKimura4,1,1,mixed,0.6,0,Ogerpon,V12_2_05082026
episode-90696775,/Users/nickzwart/Desktop/PTCG-AI-Challenge/V12_1_08082026/episode-90696775-replay.json,Articuno0144,1,1,mixed,0.6,0,Ogerpon,V12_1_08082026
episode-90682365,/Users/nickzwart/Desktop/PTCG-AI-Challenge/V12_1_08082026/episode-90682365-replay.json,SQUIRTLE (prime),1,1,mixed,0.6,0,Ogerpon,V12_1_08082026
episode-90896280,/Users/nickzwart/Desktop/PTCG-AI-Challenge/V12_1_08082026/episode-90896280-replay.json,UBI=ISHI,0,1,mixed,0.6,0,Ogerpon,V12_1_08082026
episode-90928067,/Users/nickzwart/Desktop/PTCG-AI-Challenge/V12_1_08082026/episode-90928067-replay.json,kazuki0123,1,1,mixed,0.6,0,Ogerpon,V12_1_08082026
episode-90671890,/Users/nickzwart/Desktop/PTCG-AI-Challenge/V12_1_08082026/episode-90671890-replay.json,hinox13,0,1,mixed,0.6,0,Ogerpon,V12_1_08082026
episode-90668749,/Users/nickzwart/Desktop/PTCG-AI-Challenge/V12_1_08082026/episode-90668749-replay.json,SQUIRTLE (prime),0,1,mixed,0.6,0,Ogerpon,V12_1_08082026
episode-90827567,/Users/nickzwart/Desktop/PTCG-AI-Challenge/V12_1_08082026/episode-90827567-replay.json,NoOneAhead,0,1,mixed,0.6,0,Ogerpon,V12_1_08082026
episode-90685575,/Users/nickzwart/Desktop/PTCG-AI-Challenge/V12_1_08082026/episode-90685575-replay.json,WUHAOZHE618,1,1,mixed,0.6,0,Ogerpon,V12_1_08082026
episode-90985559,/Users/nickzwart/Desktop/PTCG-AI-Challenge/V12_1_08092026/episode-90985559-replay.json,Boss's Orders Are All You Need,1,1,mixed,0.6,0,Ogerpon,V12_1_08092026
episode-90993941,/Users/nickzwart/Desktop/PTCG-AI-Challenge/V12_1_08092026/episode-90993941-replay.json,DarkLayer,1,1,mixed,0.6,0,Ogerpon,V12_1_08092026
episode-89755007,/Users/nickzwart/Desktop/PTCG-AI-Challenge/V12_1_04082026/episode-89755007-replay.json,monnosuke,0,1,mixed,0.6,0,Ogerpon,V12_1_04082026
88339858,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Dries Tufa Labs/88339858.json,James Cox,1,1,mixed,0.6,0,Ogerpon,Dries Tufa Labs
88276480,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Dries Tufa Labs/88276480.json,James Cox,0,1,mixed,0.6,0,Ogerpon,Dries Tufa Labs
88345190,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Dries Tufa Labs/88345190.json,James Cox,0,1,mixed,0.6,0,Ogerpon,Dries Tufa Labs
88410102,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Dries Tufa Labs/88410102.json,James Cox,1,1,mixed,0.6,0,Ogerpon,Dries Tufa Labs
88344149,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Dries Tufa Labs/88344149.json,James Cox,0,1,mixed,0.6,0,Ogerpon,Dries Tufa Labs
88390697,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Dries Tufa Labs/88390697.json,James Cox,1,1,mixed,0.6,0,Ogerpon,Dries Tufa Labs
88331998,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Dries Tufa Labs/88331998.json,James Cox,0,1,mixed,0.6,0,Ogerpon,Dries Tufa Labs
88343625,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Dries Tufa Labs/88343625.json,James Cox,1,1,mixed,0.6,0,Ogerpon,Dries Tufa Labs
88309616,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Dries Tufa Labs/88309616.json,James Cox,1,1,mixed,0.6,0,Ogerpon,Dries Tufa Labs
88408016,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Dries Tufa Labs/88408016.json,James Cox,0,1,mixed,0.6,0,Ogerpon,Dries Tufa Labs
88307517,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Dries Tufa Labs/88307517.json,James Cox,0,1,mixed,0.6,0,Ogerpon,Dries Tufa Labs
88401756,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Dries Tufa Labs/88401756.json,James Cox,0,1,mixed,0.6,0,Ogerpon,Dries Tufa Labs
88332011,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Dries Tufa Labs/88332011.json,James Cox,1,1,mixed,0.6,0,Ogerpon,Dries Tufa Labs
88411167,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Dries Tufa Labs/88411167.json,James Cox,1,1,mixed,0.6,0,Ogerpon,Dries Tufa Labs
88315322,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Dries Tufa Labs/88315322.json,James Cox,1,1,mixed,0.6,0,Ogerpon,Dries Tufa Labs
88349417,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Dries Tufa Labs/88349417.json,James Cox,0,1,mixed,0.6,0,Ogerpon,Dries Tufa Labs
88347855,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Dries Tufa Labs/88347855.json,James Cox,0,1,mixed,0.6,0,Ogerpon,Dries Tufa Labs
88379229,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Dries Tufa Labs/88379229.json,James Cox,1,1,mixed,0.6,0,Ogerpon,Dries Tufa Labs
88357838,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Dries Tufa Labs/88357838.json,James Cox,0,1,mixed,0.6,0,Ogerpon,Dries Tufa Labs
88353640,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Dries Tufa Labs/88353640.json,James Cox,0,1,mixed,0.6,0,Ogerpon,Dries Tufa Labs
88370287,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Dries Tufa Labs/88370287.json,James Cox,0,1,mixed,0.6,0,Ogerpon,Dries Tufa Labs
88278632,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Dries Tufa Labs/88278632.json,James Cox,0,1,mixed,0.6,0,Ogerpon,Dries Tufa Labs
88333040,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Dries Tufa Labs/88333040.json,James Cox,1,1,mixed,0.6,0,Ogerpon,Dries Tufa Labs
90024186,/Users/nickzwart/Desktop/PTCG-AI-Challenge/ntumInoob/90024186.json,James Cox & Henry Chao,1,1,mixed,0.6,0,Ogerpon,ntumInoob
90079574,/Users/nickzwart/Desktop/PTCG-AI-Challenge/ntumInoob/90079574.json,James Cox & Henry Chao,0,1,mixed,0.6,0,Ogerpon,ntumInoob
90011217,/Users/nickzwart/Desktop/PTCG-AI-Challenge/ntumInoob/90011217.json,llkarill,1,1,mixed,0.6,0,Ogerpon,ntumInoob
89522779,/Users/nickzwart/Desktop/PTCG-AI-Challenge/ntumInoob/89522779.json,Majkel1337,1,1,mixed,0.6,0,Ogerpon,ntumInoob
89538947,/Users/nickzwart/Desktop/PTCG-AI-Challenge/ntumInoob/89538947.json,tonakaiiii,0,1,mixed,0.6,0,Ogerpon,ntumInoob
89823687,/Users/nickzwart/Desktop/PTCG-AI-Challenge/ntumInoob/89823687.json,Tatsuya Kayama,0,1,mixed,0.6,0,Ogerpon,ntumInoob
90028304,/Users/nickzwart/Desktop/PTCG-AI-Challenge/ntumInoob/90028304.json,Majkel1337,0,1,mixed,0.6,0,Ogerpon,ntumInoob
90046936,/Users/nickzwart/Desktop/PTCG-AI-Challenge/ntumInoob/90046936.json,James Cox & Henry Chao,0,1,mixed,0.6,0,Ogerpon,ntumInoob
89971378,/Users/nickzwart/Desktop/PTCG-AI-Challenge/ntumInoob/89971378.json,James Cox & Henry Chao,1,1,mixed,0.6,0,Ogerpon,ntumInoob
89579037,/Users/nickzwart/Desktop/PTCG-AI-Challenge/ntumInoob/89579037.json,Majkel1337,0,1,mixed,0.6,0,Ogerpon,ntumInoob
episode-90357652,/Users/nickzwart/Desktop/PTCG-AI-Challenge/grimm_06082026/episode-90357652-replay.json,Tatsuya Kayama,1,1,mixed,0.6,0,Ogerpon,grimm_06082026
episode-90212928,/Users/nickzwart/Desktop/PTCG-AI-Challenge/grimm_06082026/episode-90212928-replay.json,Battle Data Base,0,1,mixed,0.6,0,Ogerpon,grimm_06082026
episode-90120060,/Users/nickzwart/Desktop/PTCG-AI-Challenge/grimm_06082026/episode-90120060-replay.json,タニシ,1,1,mixed,0.6,0,Ogerpon,grimm_06082026
episode-90157284,/Users/nickzwart/Desktop/PTCG-AI-Challenge/grimm_06082026/episode-90157284-replay.json,Jie Orkarin,1,1,mixed,0.6,0,Ogerpon,grimm_06082026
89531529,/Users/nickzwart/Desktop/PTCG-AI-Challenge/Majkel1337/89531529.json,Jose Coronel,0,1,mixed,0.6,0,Ogerpon,Majkel1337
88352053,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88352053.json,James Cox,1,1,mixed,0.6,0,Ogerpon,flg
88403333,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88403333.json,James Cox,0,1,mixed,0.6,0,Ogerpon,flg
88313284,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88313284.json,James Cox,0,1,mixed,0.6,0,Ogerpon,flg
88326763,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88326763.json,James Cox,0,1,mixed,0.6,0,Ogerpon,flg
88309597,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88309597.json,James Cox,1,1,mixed,0.6,0,Ogerpon,flg
88297470,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88297470.json,James Cox,1,1,mixed,0.6,0,Ogerpon,flg
88311676,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88311676.json,James Cox,0,1,mixed,0.6,0,Ogerpon,flg
88324164,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88324164.json,James Cox,1,1,mixed,0.6,0,Ogerpon,flg
88338278,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88338278.json,James Cox,1,1,mixed,0.6,0,Ogerpon,flg
88328847,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88328847.json,James Cox,1,1,mixed,0.6,0,Ogerpon,flg
88321502,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88321502.json,James Cox,1,1,mixed,0.6,0,Ogerpon,flg
88339325,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88339325.json,James Cox,1,1,mixed,0.6,0,Ogerpon,flg
88332509,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88332509.json,James Cox,1,1,mixed,0.6,0,Ogerpon,flg
88320987,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88320987.json,James Cox,1,1,mixed,0.6,0,Ogerpon,flg
88404374,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88404374.json,James Cox,1,1,mixed,0.6,0,Ogerpon,flg
88404354,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88404354.json,James Cox,1,1,mixed,0.6,0,Ogerpon,flg
88338284,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88338284.json,James Cox,1,1,mixed,0.6,0,Ogerpon,flg
88324675,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88324675.json,James Cox,0,1,mixed,0.6,0,Ogerpon,flg
88345737,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88345737.json,James Cox,0,1,mixed,0.6,0,Ogerpon,flg
88343084,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88343084.json,James Cox,0,1,mixed,0.6,0,Ogerpon,flg
88318412,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88318412.json,James Cox,0,1,mixed,0.6,0,Ogerpon,flg
88344151,/Users/nickzwart/Desktop/PTCG-AI-Challenge/flg/88344151.json,James Cox,1,1,mixed,0.6,0,Ogerpon,flg
90292332,/Users/nickzwart/Desktop/PTCG-AI-Challenge/AlphaStarmie/90292332.json,James Cox & Henry Chao,1,1,mixed,0.6,0,Ogerpon,AlphaStarmie
91139748,/Users/nickzwart/Desktop/PTCG-AI-Challenge/AlphaStarmie/91139748.json,James Cox & Henry Chao,1,1,mixed,0.6,0,Ogerpon,AlphaStarmie
90462225,/Users/nickzwart/Desktop/PTCG-AI-Challenge/AlphaStarmie/90462225.json,sadwat,0,1,mixed,0.6,0,Ogerpon,AlphaStarmie
90536370,/Users/nickzwart/Desktop/PTCG-AI-Challenge/AlphaStarmie/90536370.json,ANDPAD kaggler team,1,1,mixed,0.6,0,Ogerpon,AlphaStarmie
91145798,/Users/nickzwart/Desktop/PTCG-AI-Challenge/AlphaStarmie/91145798.json,James Cox & Henry Chao,0,1,mixed,0.6,0,Ogerpon,AlphaStarmie
90892739,/Users/nickzwart/Desktop/PTCG-AI-Challenge/AlphaStarmie/90892739.json,palsystem,0,1,mixed,0.6,0,Ogerpon,AlphaStarmie
90544850,/Users/nickzwart/Desktop/PTCG-AI-Challenge/AlphaStarmie/90544850.json,James Cox & Henry Chao,1,1,mixed,0.6,0,Ogerpon,AlphaStarmie
91154723,/Users/nickzwart/Desktop/PTCG-AI-Challenge/AlphaStarmie/91154723.json,James Cox & Henry Chao,0,1,mixed,0.6,0,Ogerpon,AlphaStarmie
90174623,/Users/nickzwart/Desktop/PTCG-AI-Challenge/JB Bryant/90174623.json,tonakaiiii,1,1,mixed,0.6,0,Ogerpon,JB Bryant
episode-90723008,/Users/nickzwart/Desktop/PTCG-AI-Challenge/V12_2_08082026/episode-90723008-replay.json,Boss's Orders Are All You Need,0,1,mixed,0.6,0,Ogerpon,V12_2_08082026
episode-90830722,/Users/nickzwart/Desktop/PTCG-AI-Challenge/V12_2_08082026/episode-90830722-replay.json,Lemmes Yad,0,1,mixed,0.6,0,Ogerpon,V12_2_08082026
episode-90691194,/Users/nickzwart/Desktop/PTCG-AI-Challenge/V12_2_08082026/episode-90691194-replay.json,jhammer4,0,1,mixed,0.6,0,Ogerpon,V12_2_08082026
episode-88819016,/Users/nickzwart/Desktop/PTCG-AI-Challenge/V12-30072026_02/episode-88819016-replay.json,jp_nerdery,1,1,mixed,0.6,0,Ogerpon,V12-30072026_02
episode-91015473,/Users/nickzwart/Desktop/PTCG-AI-Challenge/V12_2_08092026/episode-91015473-replay.json,kazuki0123,0,1,mixed,0.6,0,Ogerpon,V12_2_08092026
episode-90972869,/Users/nickzwart/Desktop/PTCG-AI-Challenge/V12_2_08092026/episode-90972869-replay.json,Masatoshi Hidaka,0,1,mixed,0.6,0,Ogerpon,V12_2_08092026
episode-91193185,/Users/nickzwart/Desktop/PTCG-AI-Challenge/V12_2_08092026/episode-91193185-replay.json,kazuki0123,0,1,mixed,0.6,0,Ogerpon,V12_2_08092026
episode-91573598,/Users/nickzwart/Desktop/PTCG-AI-Challenge/luc/episode-91573598-replay.json,Jose Coronel,0,1,mixed,0.6,0,Ogerpon,luc
episode-91526155,/Users/nickzwart/Desktop/PTCG-AI-Challenge/luc/episode-91526155-replay.json,WJui,0,1,mixed,0.6,0,Ogerpon,luc
episode-91581087,/Users/nickzwart/Desktop/PTCG-AI-Challenge/luc/episode-91581087-replay.json,Tianfu Wang (王天夫),0,1,mixed,0.6,0,Ogerpon,luc
episode-91441217,/Users/nickzwart/Desktop/PTCG-AI-Challenge/grimm/episode-91441217-replay.json,palsystem,1,1,mixed,0.6,0,Ogerpon,grimm
episode-91449350,/Users/nickzwart/Desktop/PTCG-AI-Challenge/grimm/episode-91449350-replay.json,Nghia Tran + ketchum alt,0,1,mixed,0.6,0,Ogerpon,grimm
episode-91460250,/Users/nickzwart/Desktop/PTCG-AI-Challenge/grimm/episode-91460250-replay.json,kazuki0123,1,1,mixed,0.6,0,Ogerpon,grimm
