path,episode,p0,p1,winner,a0,a1,turns
top_fresh/flg/92304758.json,92304758,flg,Oshbocker,1,Dragapult,Ogerpon,9
top_fresh/flg/92305690.json,92305690,flg,ANDPAD kaggler team,1,Dragapult,Ogerpon,11
top_fresh/flg/92306655.json,92306655,カントー地方マスター(KantoRegionMaster),flg,1,Grimmsnarl,Dragapult,13
top_fresh/flg/92307565.json,92307565,Majkel1337,flg,0,M-Lucario,Dragapult,9
top_fresh/flg/92308486.json,92308486,flg,sadwat,0,Dragapult,M-Lopunny,15
top_fresh/flg/92309436.json,92309436,AlphaStarmie,flg,1,Alakazam,Dragapult,9
top_fresh/flg/92310379.json,92310379,Luca,flg,0,M-Lucario,Dragapult,13
top_fresh/flg/92311324.json,92311324,flg,Oshbocker,0,Dragapult,M-Lucario,19
top_fresh/flg/92312254.json,92312254,Majkel1337,flg,1,M-Lucario,Dragapult,11
top_fresh/flg/92313203.json,92313203,Raihan Ramadistra,flg,0,Dragapult,Dragapult,13
top_fresh/flg/92314143.json,92314143,James Cox & Henry Chao,flg,0,M-Kangaskhan,Dragapult,9
top_fresh/flg/92315100.json,92315100,flg,ANDPAD kaggler team,1,Dragapult,Ogerpon,13
top_fresh/flg/92316039.json,92316039,M Sato,flg,0,M-Lucario,Dragapult,11
top_fresh/flg/92316991.json,92316991,Oshbocker,flg,0,M-Lucario,Dragapult,15
top_fresh/flg/92317941.json,92317941,flg,Brahim,0,Dragapult,M-Froslass,13
top_fresh/flg/92318882.json,92318882,Oshbocker,flg,1,M-Lucario,Dragapult,17
top_fresh/flg/92319756.json,92319756,ANDPAD kaggler team,flg,0,Ogerpon,Dragapult,15
top_fresh/flg/92319828.json,92319828,James Cox & Henry Chao,flg,1,M-Kangaskhan,Dragapult,17
top_fresh/flg/92320785.json,92320785,flg,Oshbocker,0,Dragapult,Ogerpon,15
top_fresh/flg/92321733.json,92321733,flg,Luca,1,Dragapult,M-Lucario,9
top_fresh/flg/92322676.json,92322676,flg,Majkel1337,0,Dragapult,M-Lucario,11
top_fresh/flg/92323566.json,92323566,flg,ANDPAD kaggler team,0,Dragapult,Ogerpon,17
top_fresh/flg/92323595.json,92323595,やる気元気ミワハルキ,flg,1,Dragapult,Dragapult,12
top_fresh/flg/92324545.json,92324545,palsystem,flg,0,M-Kangaskhan,Dragapult,31
top_fresh/flg/92333881.json,92333881,ANDPAD kaggler team,flg,0,Ogerpon,Dragapult,11
top_fresh/flg/92336753.json,92336753,やる気元気ミワハルキ,flg,1,Dudunsparce,Dragapult,11
top_fresh/flg/92357313.json,92357313,flg,Raihan Ramadistra,0,Dragapult,Dragapult,21
top_fresh/flg/92382428.json,92382428,Sixth Sense,flg,0,Dragapult,Dragapult,11
top_fresh/flg/92382554.json,92382554,AlphaTcg,flg,1,Alakazam,Dragapult,11
top_fresh/flg/92384284.json,92384284,flg,Sixth Sense,0,Dragapult,Dragapult,13
top_fresh/flg/92393446.json,92393446,Vibrava,flg,0,other,Dragapult,15
top_fresh/flg/92410060.json,92410060,やる気元気ミワハルキ,flg,1,Grimmsnarl,Dragapult,11
top_fresh/flg/92424336.json,92424336,AlphaTcg,flg,1,Grimmsnarl,Dragapult,11
top_fresh/flg/92433554.json,92433554,flg,AlphaTcg,0,Dragapult,Grimmsnarl,13
top_fresh/flg/92440158.json,92440158,flg,AlphaTcg,0,Dragapult,Alakazam,9
top_fresh/flg/92442787.json,92442787,LumenLiquidity,flg,1,Dragapult,Dragapult,15
top_fresh/flg/92449304.json,92449304,LumenLiquidity,flg,1,Dragapult,Dragapult,15
top_fresh/flg/92454869.json,92454869,Aryan Yadav,flg,1,Archaludon,Dragapult,12
top_fresh/flg/92458637.json,92458637,flg,ShumpeiNomura,0,Dragapult,M-Kangaskhan,11
top_fresh/flg/92464104.json,92464104,flg,Majkel1337,0,Dragapult,M-Lucario,13
top_fresh/flg/92497754.json,92497754,Luca,flg,1,M-Lucario,Dragapult,11
