episode,path,player,side,won,opp_deck,player_winrate,player_games
87719118,/Users/nickzwart/Desktop/20260723/87719118.json,szlachetny snieg,1,1,other,0.536,548
87719585,/Users/nickzwart/Desktop/20260723/87719585.json,szlachetny snieg,1,0,Alakazam,0.536,548
87720168,/Users/nickzwart/Desktop/20260723/87720168.json,szlachetny snieg,0,0,Cynthia-Garchomp,0.536,548
87720694,/Users/nickzwart/Desktop/20260723/87720694.json,szlachetny snieg,1,1,Archaludon,0.536,548
87721123,/Users/nickzwart/Desktop/20260723/87721123.json,szlachetny snieg,0,0,Grimmsnarl,0.536,548
87721195,/Users/nickzwart/Desktop/20260723/87721195.json,szlachetny snieg,1,0,Grimmsnarl,0.536,548
87722258,/Users/nickzwart/Desktop/20260723/87722258.json,szlachetny snieg,1,1,Grimmsnarl,0.536,548
87722779,/Users/nickzwart/Desktop/20260723/87722779.json,szlachetny snieg,0,0,Grimmsnarl,0.536,548
87722790,/Users/nickzwart/Desktop/20260723/87722790.json,szlachetny snieg,1,1,Crustle,0.536,548
87722917,/Users/nickzwart/Desktop/20260723/87722917.json,szlachetny snieg,0,1,Grimmsnarl,0.536,548
87723304,/Users/nickzwart/Desktop/20260723/87723304.json,szlachetny snieg,1,1,Alakazam,0.536,548
87723831,/Users/nickzwart/Desktop/20260723/87723831.json,szlachetny snieg,1,1,Alakazam,0.536,548
87723847,/Users/nickzwart/Desktop/20260723/87723847.json,szlachetny snieg,1,1,Alakazam,0.536,548
87724329,/Users/nickzwart/Desktop/20260723/87724329.json,szlachetny snieg,1,1,other,0.536,548
87724337,/Users/nickzwart/Desktop/20260723/87724337.json,szlachetny snieg,1,1,Alakazam,0.536,548
87724860,/Users/nickzwart/Desktop/20260723/87724860.json,szlachetny snieg,0,1,Alakazam,0.536,548
87724869,/Users/nickzwart/Desktop/20260723/87724869.json,szlachetny snieg,0,1,Crustle,0.536,548
87724875,/Users/nickzwart/Desktop/20260723/87724875.json,szlachetny snieg,0,0,Alakazam,0.536,548
87724890,/Users/nickzwart/Desktop/20260723/87724890.json,szlachetny snieg,1,0,Grimmsnarl,0.536,548
87724899,/Users/nickzwart/Desktop/20260723/87724899.json,szlachetny snieg,1,0,Crustle,0.536,548
87725411,/Users/nickzwart/Desktop/20260723/87725411.json,szlachetny snieg,0,1,Crustle,0.536,548
87725913,/Users/nickzwart/Desktop/20260723/87725913.json,szlachetny snieg,1,0,Grimmsnarl,0.536,548
87725953,/Users/nickzwart/Desktop/20260723/87725953.json,szlachetny snieg,0,1,Grimmsnarl,0.536,548
87725956,/Users/nickzwart/Desktop/20260723/87725956.json,szlachetny snieg,1,0,Cynthia-Garchomp,0.536,548
87726434,/Users/nickzwart/Desktop/20260723/87726434.json,szlachetny snieg,1,0,Alakazam,0.536,548
87726443,/Users/nickzwart/Desktop/20260723/87726443.json,szlachetny snieg,0,1,other,0.536,548
87726465,/Users/nickzwart/Desktop/20260723/87726465.json,szlachetny snieg,0,1,Grimmsnarl,0.536,548
87726966,/Users/nickzwart/Desktop/20260723/87726966.json,szlachetny snieg,1,1,Grimmsnarl,0.536,548
87727432,/Users/nickzwart/Desktop/20260723/87727432.json,szlachetny snieg,1,1,Grimmsnarl,0.536,548
87727508,/Users/nickzwart/Desktop/20260723/87727508.json,szlachetny snieg,1,1,Alakazam,0.536,548
87728008,/Users/nickzwart/Desktop/20260723/87728008.json,szlachetny snieg,1,1,Archaludon,0.536,548
87728033,/Users/nickzwart/Desktop/20260723/87728033.json,szlachetny snieg,0,0,Grimmsnarl,0.536,548
87729061,/Users/nickzwart/Desktop/20260723/87729061.json,szlachetny snieg,0,0,Grimmsnarl,0.536,548
87729076,/Users/nickzwart/Desktop/20260723/87729076.json,szlachetny snieg,0,1,Grimmsnarl,0.536,548
87730149,/Users/nickzwart/Desktop/20260723/87730149.json,szlachetny snieg,1,0,Grimmsnarl,0.536,548
87730158,/Users/nickzwart/Desktop/20260723/87730158.json,szlachetny snieg,1,0,Grimmsnarl,0.536,548
87730168,/Users/nickzwart/Desktop/20260723/87730168.json,szlachetny snieg,1,1,Alakazam,0.536,548
87730182,/Users/nickzwart/Desktop/20260723/87730182.json,szlachetny snieg,0,1,Cynthia-Garchomp,0.536,548
87730822,/Users/nickzwart/Desktop/20260723/87730822.json,szlachetny snieg,1,0,Cynthia-Garchomp,0.536,548
87731224,/Users/nickzwart/Desktop/20260723/87731224.json,szlachetny snieg,1,1,other,0.536,548
87731245,/Users/nickzwart/Desktop/20260723/87731245.json,szlachetny snieg,0,0,Grimmsnarl,0.536,548
87731761,/Users/nickzwart/Desktop/20260723/87731761.json,szlachetny snieg,1,0,Crustle,0.536,548
87731784,/Users/nickzwart/Desktop/20260723/87731784.json,szlachetny snieg,1,1,other,0.536,548
87732296,/Users/nickzwart/Desktop/20260723/87732296.json,szlachetny snieg,1,0,Crustle,0.536,548
87732811,/Users/nickzwart/Desktop/20260723/87732811.json,szlachetny snieg,0,1,Cynthia-Garchomp,0.536,548
87733300,/Users/nickzwart/Desktop/20260723/87733300.json,szlachetny snieg,0,1,Alakazam,0.536,548
87733758,/Users/nickzwart/Desktop/20260723/87733758.json,szlachetny snieg,1,0,Alakazam,0.536,548
87733776,/Users/nickzwart/Desktop/20260723/87733776.json,szlachetny snieg,0,1,Alakazam,0.536,548
87733788,/Users/nickzwart/Desktop/20260723/87733788.json,szlachetny snieg,0,1,Alakazam,0.536,548
87734356,/Users/nickzwart/Desktop/20260723/87734356.json,szlachetny snieg,0,1,Alakazam,0.536,548
87734372,/Users/nickzwart/Desktop/20260723/87734372.json,szlachetny snieg,1,1,Alakazam,0.536,548
87734374,/Users/nickzwart/Desktop/20260723/87734374.json,szlachetny snieg,1,1,Grimmsnarl,0.536,548
87734386,/Users/nickzwart/Desktop/20260723/87734386.json,szlachetny snieg,1,0,Grimmsnarl,0.536,548
87734909,/Users/nickzwart/Desktop/20260723/87734909.json,szlachetny snieg,1,1,Alakazam,0.536,548
87734940,/Users/nickzwart/Desktop/20260723/87734940.json,szlachetny snieg,0,0,Grimmsnarl,0.536,548
87735325,/Users/nickzwart/Desktop/20260723/87735325.json,szlachetny snieg,0,1,Alakazam,0.536,548
87735428,/Users/nickzwart/Desktop/20260723/87735428.json,szlachetny snieg,1,1,other,0.536,548
87735947,/Users/nickzwart/Desktop/20260723/87735947.json,szlachetny snieg,1,0,other,0.536,548
87735988,/Users/nickzwart/Desktop/20260723/87735988.json,szlachetny snieg,1,1,Grimmsnarl,0.536,548
87736510,/Users/nickzwart/Desktop/20260723/87736510.json,szlachetny snieg,1,1,Grimmsnarl,0.536,548
87736990,/Users/nickzwart/Desktop/20260723/87736990.json,szlachetny snieg,1,1,Crustle,0.536,548
87737018,/Users/nickzwart/Desktop/20260723/87737018.json,szlachetny snieg,0,1,Grimmsnarl,0.536,548
87737506,/Users/nickzwart/Desktop/20260723/87737506.json,szlachetny snieg,1,1,Grimmsnarl,0.536,548
87737520,/Users/nickzwart/Desktop/20260723/87737520.json,szlachetny snieg,1,1,Grimmsnarl,0.536,548
87737526,/Users/nickzwart/Desktop/20260723/87737526.json,szlachetny snieg,0,0,Grimmsnarl,0.536,548
87737548,/Users/nickzwart/Desktop/20260723/87737548.json,szlachetny snieg,0,0,Grimmsnarl,0.536,548
87738047,/Users/nickzwart/Desktop/20260723/87738047.json,szlachetny snieg,0,1,Alakazam,0.536,548
87738068,/Users/nickzwart/Desktop/20260723/87738068.json,szlachetny snieg,1,1,Grimmsnarl,0.536,548
87738087,/Users/nickzwart/Desktop/20260723/87738087.json,szlachetny snieg,0,1,Cynthia-Garchomp,0.536,548
87738547,/Users/nickzwart/Desktop/20260723/87738547.json,szlachetny snieg,1,1,Grimmsnarl,0.536,548
87738590,/Users/nickzwart/Desktop/20260723/87738590.json,szlachetny snieg,1,0,Grimmsnarl,0.536,548
87739099,/Users/nickzwart/Desktop/20260723/87739099.json,szlachetny snieg,1,0,Grimmsnarl,0.536,548
87739635,/Users/nickzwart/Desktop/20260723/87739635.json,szlachetny snieg,0,1,Alakazam,0.536,548
87739642,/Users/nickzwart/Desktop/20260723/87739642.json,szlachetny snieg,0,0,Grimmsnarl,0.536,548
87739657,/Users/nickzwart/Desktop/20260723/87739657.json,szlachetny snieg,0,0,other,0.536,548
87740159,/Users/nickzwart/Desktop/20260723/87740159.json,szlachetny snieg,1,1,Crustle,0.536,548
87740180,/Users/nickzwart/Desktop/20260723/87740180.json,szlachetny snieg,1,1,Cynthia-Garchomp,0.536,548
87740671,/Users/nickzwart/Desktop/20260723/87740671.json,szlachetny snieg,0,0,Crustle,0.536,548
87740695,/Users/nickzwart/Desktop/20260723/87740695.json,szlachetny snieg,1,1,Grimmsnarl,0.536,548
87740699,/Users/nickzwart/Desktop/20260723/87740699.json,szlachetny snieg,1,1,Grimmsnarl,0.536,548
87740732,/Users/nickzwart/Desktop/20260723/87740732.json,szlachetny snieg,0,1,Alakazam,0.536,548
87741199,/Users/nickzwart/Desktop/20260723/87741199.json,szlachetny snieg,0,0,Grimmsnarl,0.536,548
87741214,/Users/nickzwart/Desktop/20260723/87741214.json,szlachetny snieg,1,1,Crustle,0.536,548
87741224,/Users/nickzwart/Desktop/20260723/87741224.json,szlachetny snieg,1,1,Alakazam,0.536,548
87741228,/Users/nickzwart/Desktop/20260723/87741228.json,szlachetny snieg,0,1,other,0.536,548
87741729,/Users/nickzwart/Desktop/20260723/87741729.json,szlachetny snieg,0,1,other,0.536,548
87741736,/Users/nickzwart/Desktop/20260723/87741736.json,szlachetny snieg,1,1,other,0.536,548
87741748,/Users/nickzwart/Desktop/20260723/87741748.json,szlachetny snieg,0,0,Alakazam,0.536,548
87741749,/Users/nickzwart/Desktop/20260723/87741749.json,szlachetny snieg,1,0,Grimmsnarl,0.536,548
87741933,/Users/nickzwart/Desktop/20260723/87741933.json,szlachetny snieg,1,1,other,0.536,548
87742271,/Users/nickzwart/Desktop/20260723/87742271.json,szlachetny snieg,0,1,Crustle,0.536,548
87742272,/Users/nickzwart/Desktop/20260723/87742272.json,szlachetny snieg,0,0,Alakazam,0.536,548
87742293,/Users/nickzwart/Desktop/20260723/87742293.json,szlachetny snieg,1,1,Grimmsnarl,0.536,548
87742791,/Users/nickzwart/Desktop/20260723/87742791.json,szlachetny snieg,0,1,Grimmsnarl,0.536,548
87742792,/Users/nickzwart/Desktop/20260723/87742792.json,szlachetny snieg,0,1,Alakazam,0.536,548
87742811,/Users/nickzwart/Desktop/20260723/87742811.json,szlachetny snieg,0,0,Grimmsnarl,0.536,548
87742834,/Users/nickzwart/Desktop/20260723/87742834.json,szlachetny snieg,0,0,Alakazam,0.536,548
87743313,/Users/nickzwart/Desktop/20260723/87743313.json,szlachetny snieg,0,1,Alakazam,0.536,548
87743422,/Users/nickzwart/Desktop/20260723/87743422.json,szlachetny snieg,1,0,Grimmsnarl,0.536,548
87743845,/Users/nickzwart/Desktop/20260723/87743845.json,szlachetny snieg,1,0,Crustle,0.536,548
87744910,/Users/nickzwart/Desktop/20260723/87744910.json,szlachetny snieg,0,1,other,0.536,548
87744930,/Users/nickzwart/Desktop/20260723/87744930.json,szlachetny snieg,1,0,Grimmsnarl,0.536,548
87745431,/Users/nickzwart/Desktop/20260723/87745431.json,szlachetny snieg,0,0,Cynthia-Garchomp,0.536,548
87745970,/Users/nickzwart/Desktop/20260723/87745970.json,szlachetny snieg,1,0,other,0.536,548
87746462,/Users/nickzwart/Desktop/20260723/87746462.json,szlachetny snieg,1,1,Grimmsnarl,0.536,548
87746473,/Users/nickzwart/Desktop/20260723/87746473.json,szlachetny snieg,1,1,other,0.536,548
87746497,/Users/nickzwart/Desktop/20260723/87746497.json,szlachetny snieg,0,1,Alakazam,0.536,548
87746515,/Users/nickzwart/Desktop/20260723/87746515.json,szlachetny snieg,0,1,Grimmsnarl,0.536,548
87746581,/Users/nickzwart/Desktop/20260723/87746581.json,szlachetny snieg,1,0,Alakazam,0.536,548
87747043,/Users/nickzwart/Desktop/20260724/87747043.json,szlachetny snieg,1,1,Alakazam,0.536,548
87747067,/Users/nickzwart/Desktop/20260724/87747067.json,szlachetny snieg,0,0,Grimmsnarl,0.536,548
87747610,/Users/nickzwart/Desktop/20260724/87747610.json,szlachetny snieg,0,0,Grimmsnarl,0.536,548
87747611,/Users/nickzwart/Desktop/20260724/87747611.json,szlachetny snieg,1,0,Alakazam,0.536,548
87747643,/Users/nickzwart/Desktop/20260724/87747643.json,szlachetny snieg,1,0,Crustle,0.536,548
87747644,/Users/nickzwart/Desktop/20260724/87747644.json,szlachetny snieg,1,0,Grimmsnarl,0.536,548
87748169,/Users/nickzwart/Desktop/20260724/87748169.json,szlachetny snieg,0,0,Grimmsnarl,0.536,548
87748179,/Users/nickzwart/Desktop/20260724/87748179.json,szlachetny snieg,1,1,Cynthia-Garchomp,0.536,548
87748202,/Users/nickzwart/Desktop/20260724/87748202.json,szlachetny snieg,0,1,Grimmsnarl,0.536,548
87748711,/Users/nickzwart/Desktop/20260724/87748711.json,szlachetny snieg,0,1,Grimmsnarl,0.536,548
87749244,/Users/nickzwart/Desktop/20260724/87749244.json,szlachetny snieg,1,1,Crustle,0.536,548
87749275,/Users/nickzwart/Desktop/20260724/87749275.json,szlachetny snieg,0,1,Grimmsnarl,0.536,548
87749749,/Users/nickzwart/Desktop/20260724/87749749.json,szlachetny snieg,1,0,Grimmsnarl,0.536,548
87749761,/Users/nickzwart/Desktop/20260724/87749761.json,szlachetny snieg,0,1,other,0.536,548
87749780,/Users/nickzwart/Desktop/20260724/87749780.json,szlachetny snieg,0,0,Grimmsnarl,0.536,548
87749789,/Users/nickzwart/Desktop/20260724/87749789.json,szlachetny snieg,1,1,Cynthia-Garchomp,0.536,548
87750122,/Users/nickzwart/Desktop/20260724/87750122.json,szlachetny snieg,1,0,Crustle,0.536,548
87750133,/Users/nickzwart/Desktop/20260724/87750133.json,szlachetny snieg,0,1,Grimmsnarl,0.536,548
87750143,/Users/nickzwart/Desktop/20260724/87750143.json,szlachetny snieg,1,0,Grimmsnarl,0.536,548
87751372,/Users/nickzwart/Desktop/20260724/87751372.json,szlachetny snieg,0,0,Alakazam,0.536,548
87752433,/Users/nickzwart/Desktop/20260724/87752433.json,szlachetny snieg,1,0,Crustle,0.536,548
87752936,/Users/nickzwart/Desktop/20260724/87752936.json,szlachetny snieg,1,0,Grimmsnarl,0.536,548
87752950,/Users/nickzwart/Desktop/20260724/87752950.json,szlachetny snieg,0,1,Crustle,0.536,548
87752993,/Users/nickzwart/Desktop/20260724/87752993.json,szlachetny snieg,1,1,Grimmsnarl,0.536,548
87753472,/Users/nickzwart/Desktop/20260724/87753472.json,szlachetny snieg,0,0,Grimmsnarl,0.536,548
87753898,/Users/nickzwart/Desktop/20260724/87753898.json,szlachetny snieg,0,0,Dipplin,0.536,548
87753994,/Users/nickzwart/Desktop/20260724/87753994.json,szlachetny snieg,0,0,Alakazam,0.536,548
87754581,/Users/nickzwart/Desktop/20260724/87754581.json,szlachetny snieg,1,1,Grimmsnarl,0.536,548
87755072,/Users/nickzwart/Desktop/20260724/87755072.json,szlachetny snieg,0,0,Grimmsnarl,0.536,548
87755572,/Users/nickzwart/Desktop/20260724/87755572.json,szlachetny snieg,1,1,Alakazam,0.536,548
87755634,/Users/nickzwart/Desktop/20260724/87755634.json,szlachetny snieg,0,1,Grimmsnarl,0.536,548
87756584,/Users/nickzwart/Desktop/20260724/87756584.json,szlachetny snieg,1,1,Alakazam,0.536,548
87756648,/Users/nickzwart/Desktop/20260724/87756648.json,szlachetny snieg,0,1,Alakazam,0.536,548
87757757,/Users/nickzwart/Desktop/20260724/87757757.json,szlachetny snieg,1,0,Cynthia-Garchomp,0.536,548
87758318,/Users/nickzwart/Desktop/20260724/87758318.json,szlachetny snieg,1,0,Alakazam,0.536,548
87760405,/Users/nickzwart/Desktop/20260724/87760405.json,szlachetny snieg,1,1,Grimmsnarl,0.536,548
87760848,/Users/nickzwart/Desktop/20260724/87760848.json,szlachetny snieg,0,1,Grimmsnarl,0.536,548
87763019,/Users/nickzwart/Desktop/20260724/87763019.json,szlachetny snieg,0,1,Dragapult,0.536,548
87764490,/Users/nickzwart/Desktop/20260724/87764490.json,szlachetny snieg,0,0,Dipplin,0.536,548
87764527,/Users/nickzwart/Desktop/20260724/87764527.json,szlachetny snieg,1,0,Alakazam,0.536,548
87764562,/Users/nickzwart/Desktop/20260724/87764562.json,szlachetny snieg,1,1,Crustle,0.536,548
87767649,/Users/nickzwart/Desktop/20260724/87767649.json,szlachetny snieg,0,1,Grimmsnarl,0.536,548
87768178,/Users/nickzwart/Desktop/20260724/87768178.json,szlachetny snieg,0,1,Alakazam,0.536,548
87768682,/Users/nickzwart/Desktop/20260724/87768682.json,szlachetny snieg,0,0,Grimmsnarl,0.536,548
87768793,/Users/nickzwart/Desktop/20260724/87768793.json,szlachetny snieg,1,1,Grimmsnarl,0.536,548
87769214,/Users/nickzwart/Desktop/20260724/87769214.json,szlachetny snieg,1,1,Grimmsnarl,0.536,548
87769841,/Users/nickzwart/Desktop/20260724/87769841.json,szlachetny snieg,0,1,other,0.536,548
87770198,/Users/nickzwart/Desktop/20260724/87770198.json,szlachetny snieg,1,0,Grimmsnarl,0.536,548
87770230,/Users/nickzwart/Desktop/20260724/87770230.json,szlachetny snieg,0,0,Grimmsnarl,0.536,548
87770298,/Users/nickzwart/Desktop/20260724/87770298.json,szlachetny snieg,1,0,Crustle,0.536,548
87770716,/Users/nickzwart/Desktop/20260724/87770716.json,szlachetny snieg,0,0,Grimmsnarl,0.536,548
87770792,/Users/nickzwart/Desktop/20260724/87770792.json,szlachetny snieg,1,1,other,0.536,548
87771320,/Users/nickzwart/Desktop/20260724/87771320.json,szlachetny snieg,0,1,Grimmsnarl,0.536,548
87771828,/Users/nickzwart/Desktop/20260724/87771828.json,szlachetny snieg,0,0,Crustle,0.536,548
87771882,/Users/nickzwart/Desktop/20260724/87771882.json,szlachetny snieg,1,1,Alakazam,0.536,548
87772313,/Users/nickzwart/Desktop/20260724/87772313.json,szlachetny snieg,0,1,Grimmsnarl,0.536,548
87772429,/Users/nickzwart/Desktop/20260724/87772429.json,szlachetny snieg,0,1,Alakazam,0.536,548
87772737,/Users/nickzwart/Desktop/20260724/87772737.json,szlachetny snieg,0,1,Cynthia-Garchomp,0.536,548
87773390,/Users/nickzwart/Desktop/20260724/87773390.json,szlachetny snieg,1,0,Grimmsnarl,0.536,548
87773413,/Users/nickzwart/Desktop/20260724/87773413.json,szlachetny snieg,1,0,Alakazam,0.536,548
87773891,/Users/nickzwart/Desktop/20260724/87773891.json,szlachetny snieg,0,1,Grimmsnarl,0.536,548
87773900,/Users/nickzwart/Desktop/20260724/87773900.json,szlachetny snieg,0,0,Alakazam,0.536,548
87773938,/Users/nickzwart/Desktop/20260724/87773938.json,szlachetny snieg,0,0,Grimmsnarl,0.536,548
87773948,/Users/nickzwart/Desktop/20260724/87773948.json,szlachetny snieg,1,1,Alakazam,0.536,548
87775006,/Users/nickzwart/Desktop/20260724/87775006.json,szlachetny snieg,0,1,Alakazam,0.536,548
87775035,/Users/nickzwart/Desktop/20260724/87775035.json,szlachetny snieg,0,1,Grimmsnarl,0.536,548
87775523,/Users/nickzwart/Desktop/20260724/87775523.json,szlachetny snieg,0,1,Grimmsnarl,0.536,548
87775979,/Users/nickzwart/Desktop/20260724/87775979.json,szlachetny snieg,0,0,Grimmsnarl,0.536,548
87775983,/Users/nickzwart/Desktop/20260724/87775983.json,szlachetny snieg,1,1,Grimmsnarl,0.536,548
87776011,/Users/nickzwart/Desktop/20260724/87776011.json,szlachetny snieg,0,1,Crustle,0.536,548
87776521,/Users/nickzwart/Desktop/20260724/87776521.json,szlachetny snieg,1,0,Alakazam,0.536,548
87776577,/Users/nickzwart/Desktop/20260724/87776577.json,szlachetny snieg,1,0,Grimmsnarl,0.536,548
87777133,/Users/nickzwart/Desktop/20260724/87777133.json,szlachetny snieg,0,1,Grimmsnarl,0.536,548
87777354,/Users/nickzwart/Desktop/20260724/87777354.json,szlachetny snieg,1,1,Grimmsnarl,0.536,548
87777560,/Users/nickzwart/Desktop/20260724/87777560.json,szlachetny snieg,1,1,other,0.536,548
87777587,/Users/nickzwart/Desktop/20260724/87777587.json,szlachetny snieg,1,0,Grimmsnarl,0.536,548
87777626,/Users/nickzwart/Desktop/20260724/87777626.json,szlachetny snieg,0,0,M-Lucario,0.536,548
87778119,/Users/nickzwart/Desktop/20260724/87778119.json,szlachetny snieg,0,1,Dipplin,0.536,548
87778153,/Users/nickzwart/Desktop/20260724/87778153.json,szlachetny snieg,0,1,Grimmsnarl,0.536,548
87778634,/Users/nickzwart/Desktop/20260724/87778634.json,szlachetny snieg,1,1,Grimmsnarl,0.536,548
87778661,/Users/nickzwart/Desktop/20260724/87778661.json,szlachetny snieg,1,0,Grimmsnarl,0.536,548
87779151,/Users/nickzwart/Desktop/20260724/87779151.json,szlachetny snieg,0,1,Grimmsnarl,0.536,548
87779168,/Users/nickzwart/Desktop/20260724/87779168.json,szlachetny snieg,1,0,M-Lucario,0.536,548
87779236,/Users/nickzwart/Desktop/20260724/87779236.json,szlachetny snieg,1,1,Grimmsnarl,0.536,548
87779676,/Users/nickzwart/Desktop/20260724/87779676.json,szlachetny snieg,1,0,Alakazam,0.536,548
87779697,/Users/nickzwart/Desktop/20260724/87779697.json,szlachetny snieg,1,1,Grimmsnarl,0.536,548
87779752,/Users/nickzwart/Desktop/20260724/87779752.json,szlachetny snieg,0,1,Grimmsnarl,0.536,548
87780258,/Users/nickzwart/Desktop/20260724/87780258.json,szlachetny snieg,0,1,Crustle,0.536,548
87780764,/Users/nickzwart/Desktop/20260724/87780764.json,szlachetny snieg,0,0,Grimmsnarl,0.536,548
87780766,/Users/nickzwart/Desktop/20260724/87780766.json,szlachetny snieg,0,0,Grimmsnarl,0.536,548
87781305,/Users/nickzwart/Desktop/20260724/87781305.json,szlachetny snieg,1,1,Grimmsnarl,0.536,548
87781803,/Users/nickzwart/Desktop/20260724/87781803.json,szlachetny snieg,1,1,Dragapult,0.536,548
87781815,/Users/nickzwart/Desktop/20260724/87781815.json,szlachetny snieg,1,0,Grimmsnarl,0.536,548
87781857,/Users/nickzwart/Desktop/20260724/87781857.json,szlachetny snieg,1,1,other,0.536,548
87782319,/Users/nickzwart/Desktop/20260724/87782319.json,szlachetny snieg,0,1,Alakazam,0.536,548
87782350,/Users/nickzwart/Desktop/20260724/87782350.json,szlachetny snieg,1,1,other,0.536,548
87782354,/Users/nickzwart/Desktop/20260724/87782354.json,szlachetny snieg,1,1,Dipplin,0.536,548
87782836,/Users/nickzwart/Desktop/20260724/87782836.json,szlachetny snieg,0,1,Alakazam,0.536,548
87782860,/Users/nickzwart/Desktop/20260724/87782860.json,szlachetny snieg,0,1,Grimmsnarl,0.536,548
87783365,/Users/nickzwart/Desktop/20260724/87783365.json,szlachetny snieg,1,0,Alakazam,0.536,548
87783368,/Users/nickzwart/Desktop/20260724/87783368.json,szlachetny snieg,1,1,Grimmsnarl,0.536,548
87783389,/Users/nickzwart/Desktop/20260724/87783389.json,szlachetny snieg,0,1,Alakazam,0.536,548
87783894,/Users/nickzwart/Desktop/20260724/87783894.json,szlachetny snieg,0,0,Grimmsnarl,0.536,548
87783896,/Users/nickzwart/Desktop/20260724/87783896.json,szlachetny snieg,1,1,Grimmsnarl,0.536,548
87783910,/Users/nickzwart/Desktop/20260724/87783910.json,szlachetny snieg,1,1,Alakazam,0.536,548
87784417,/Users/nickzwart/Desktop/20260724/87784417.json,szlachetny snieg,0,1,Alakazam,0.536,548
87784435,/Users/nickzwart/Desktop/20260724/87784435.json,szlachetny snieg,0,1,Crustle,0.536,548
87784948,/Users/nickzwart/Desktop/20260724/87784948.json,szlachetny snieg,0,1,Grimmsnarl,0.536,548
87785483,/Users/nickzwart/Desktop/20260724/87785483.json,szlachetny snieg,0,1,Grimmsnarl,0.536,548
87785538,/Users/nickzwart/Desktop/20260724/87785538.json,szlachetny snieg,0,1,Cynthia-Garchomp,0.536,548
87785983,/Users/nickzwart/Desktop/20260724/87785983.json,szlachetny snieg,1,1,Grimmsnarl,0.536,548
87785997,/Users/nickzwart/Desktop/20260724/87785997.json,szlachetny snieg,1,1,Grimmsnarl,0.536,548
87786039,/Users/nickzwart/Desktop/20260724/87786039.json,szlachetny snieg,0,1,Grimmsnarl,0.536,548
87786523,/Users/nickzwart/Desktop/20260724/87786523.json,szlachetny snieg,1,1,Alakazam,0.536,548
87786536,/Users/nickzwart/Desktop/20260724/87786536.json,szlachetny snieg,1,1,Alakazam,0.536,548
87787035,/Users/nickzwart/Desktop/20260724/87787035.json,szlachetny snieg,0,1,Grimmsnarl,0.536,548
87787038,/Users/nickzwart/Desktop/20260724/87787038.json,szlachetny snieg,1,0,Grimmsnarl,0.536,548
87787572,/Users/nickzwart/Desktop/20260724/87787572.json,szlachetny snieg,1,0,Grimmsnarl,0.536,548
87787610,/Users/nickzwart/Desktop/20260724/87787610.json,szlachetny snieg,0,0,Grimmsnarl,0.536,548
87788094,/Users/nickzwart/Desktop/20260724/87788094.json,szlachetny snieg,1,0,Cynthia-Garchomp,0.536,548
87788156,/Users/nickzwart/Desktop/20260724/87788156.json,szlachetny snieg,1,0,Alakazam,0.536,548
87788625,/Users/nickzwart/Desktop/20260724/87788625.json,szlachetny snieg,0,1,Grimmsnarl,0.536,548
87789152,/Users/nickzwart/Desktop/20260724/87789152.json,szlachetny snieg,1,0,Cynthia-Garchomp,0.536,548
87789724,/Users/nickzwart/Desktop/20260724/87789724.json,szlachetny snieg,1,1,other,0.536,548
87790189,/Users/nickzwart/Desktop/20260724/87790189.json,szlachetny snieg,1,0,Grimmsnarl,0.536,548
87790219,/Users/nickzwart/Desktop/20260724/87790219.json,szlachetny snieg,1,0,Dipplin,0.536,548
87790709,/Users/nickzwart/Desktop/20260724/87790709.json,szlachetny snieg,1,1,Grimmsnarl,0.536,548
87791219,/Users/nickzwart/Desktop/20260724/87791219.json,szlachetny snieg,0,1,Grimmsnarl,0.536,548
87791279,/Users/nickzwart/Desktop/20260724/87791279.json,szlachetny snieg,0,0,Grimmsnarl,0.536,548
87791336,/Users/nickzwart/Desktop/20260724/87791336.json,szlachetny snieg,1,0,other,0.536,548
87791777,/Users/nickzwart/Desktop/20260724/87791777.json,szlachetny snieg,0,1,Alakazam,0.536,548
87792059,/Users/nickzwart/Desktop/20260724/87792059.json,szlachetny snieg,1,1,other,0.536,548
87792276,/Users/nickzwart/Desktop/20260724/87792276.json,szlachetny snieg,0,1,Grimmsnarl,0.536,548
87792791,/Users/nickzwart/Desktop/20260724/87792791.json,szlachetny snieg,1,0,Cynthia-Garchomp,0.536,548
87793313,/Users/nickzwart/Desktop/20260724/87793313.json,szlachetny snieg,1,0,Grimmsnarl,0.536,548
87793416,/Users/nickzwart/Desktop/20260724/87793416.json,szlachetny snieg,0,1,Alakazam,0.536,548
87793854,/Users/nickzwart/Desktop/20260724/87793854.json,szlachetny snieg,0,1,Grimmsnarl,0.536,548
87793940,/Users/nickzwart/Desktop/20260724/87793940.json,szlachetny snieg,0,1,Alakazam,0.536,548
87794386,/Users/nickzwart/Desktop/20260724/87794386.json,szlachetny snieg,1,0,Alakazam,0.536,548
87794388,/Users/nickzwart/Desktop/20260724/87794388.json,szlachetny snieg,1,1,Alakazam,0.536,548
87794452,/Users/nickzwart/Desktop/20260724/87794452.json,szlachetny snieg,0,0,Alakazam,0.536,548
87794918,/Users/nickzwart/Desktop/20260724/87794918.json,szlachetny snieg,1,0,Grimmsnarl,0.536,548
87794981,/Users/nickzwart/Desktop/20260724/87794981.json,szlachetny snieg,0,0,Grimmsnarl,0.536,548
