episode,path,player,side,won,opp_deck,player_winrate,player_games,my_deck,src
88403325,/Users/nickzwart/Desktop/Dries Tufa Labs/88403325.json,Dries @ Tufa Labs,0,0,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88403329,/Users/nickzwart/Desktop/Dries Tufa Labs/88403329.json,Dries @ Tufa Labs,0,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88403852,/Users/nickzwart/Desktop/Dries Tufa Labs/88403852.json,Dries @ Tufa Labs,1,0,Dragapult,0.637,1202,Grimmsnarl,Dries Tufa Labs
88404371,/Users/nickzwart/Desktop/Dries Tufa Labs/88404371.json,Dries @ Tufa Labs,1,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88404886,/Users/nickzwart/Desktop/Dries Tufa Labs/88404886.json,Dries @ Tufa Labs,0,0,other,0.637,1202,Grimmsnarl,Dries Tufa Labs
88405400,/Users/nickzwart/Desktop/Dries Tufa Labs/88405400.json,Dries @ Tufa Labs,0,1,Alakazam,0.637,1202,Grimmsnarl,Dries Tufa Labs
88405922,/Users/nickzwart/Desktop/Dries Tufa Labs/88405922.json,Dries @ Tufa Labs,0,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88406438,/Users/nickzwart/Desktop/Dries Tufa Labs/88406438.json,Dries @ Tufa Labs,1,0,Dragapult,0.637,1202,Grimmsnarl,Dries Tufa Labs
88406965,/Users/nickzwart/Desktop/Dries Tufa Labs/88406965.json,Dries @ Tufa Labs,0,1,Alakazam,0.637,1202,Grimmsnarl,Dries Tufa Labs
88407481,/Users/nickzwart/Desktop/Dries Tufa Labs/88407481.json,Dries @ Tufa Labs,0,1,Alakazam,0.637,1202,Grimmsnarl,Dries Tufa Labs
88408007,/Users/nickzwart/Desktop/Dries Tufa Labs/88408007.json,Dries @ Tufa Labs,1,1,Dragapult,0.637,1202,Grimmsnarl,Dries Tufa Labs
88408016,/Users/nickzwart/Desktop/Dries Tufa Labs/88408016.json,Dries @ Tufa Labs,1,0,M-Kangaskhan,0.637,1202,Grimmsnarl,Dries Tufa Labs
88408524,/Users/nickzwart/Desktop/Dries Tufa Labs/88408524.json,Dries @ Tufa Labs,0,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88408531,/Users/nickzwart/Desktop/Dries Tufa Labs/88408531.json,Dries @ Tufa Labs,1,1,Alakazam,0.637,1202,Grimmsnarl,Dries Tufa Labs
88409055,/Users/nickzwart/Desktop/Dries Tufa Labs/88409055.json,Dries @ Tufa Labs,0,0,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88409061,/Users/nickzwart/Desktop/Dries Tufa Labs/88409061.json,Dries @ Tufa Labs,0,0,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88409571,/Users/nickzwart/Desktop/Dries Tufa Labs/88409571.json,Dries @ Tufa Labs,0,0,Alakazam,0.637,1202,Grimmsnarl,Dries Tufa Labs
88410093,/Users/nickzwart/Desktop/Dries Tufa Labs/88410093.json,Dries @ Tufa Labs,0,1,Dragapult,0.637,1202,Grimmsnarl,Dries Tufa Labs
88410102,/Users/nickzwart/Desktop/Dries Tufa Labs/88410102.json,Dries @ Tufa Labs,0,0,M-Kangaskhan,0.637,1202,Grimmsnarl,Dries Tufa Labs
88410625,/Users/nickzwart/Desktop/Dries Tufa Labs/88410625.json,Dries @ Tufa Labs,1,0,M-Lucario,0.637,1202,Grimmsnarl,Dries Tufa Labs
88411167,/Users/nickzwart/Desktop/Dries Tufa Labs/88411167.json,Dries @ Tufa Labs,0,0,M-Kangaskhan,0.637,1202,Grimmsnarl,Dries Tufa Labs
88411672,/Users/nickzwart/Desktop/Dries Tufa Labs/88411672.json,Dries @ Tufa Labs,1,1,other,0.637,1202,Grimmsnarl,Dries Tufa Labs
88412189,/Users/nickzwart/Desktop/Dries Tufa Labs/88412189.json,Dries @ Tufa Labs,1,1,M-Kangaskhan,0.637,1202,Grimmsnarl,Dries Tufa Labs
88412197,/Users/nickzwart/Desktop/Dries Tufa Labs/88412197.json,Dries @ Tufa Labs,1,1,Alakazam,0.637,1202,Grimmsnarl,Dries Tufa Labs
88412733,/Users/nickzwart/Desktop/Dries Tufa Labs/88412733.json,Dries @ Tufa Labs,0,1,M-Starmie,0.637,1202,Grimmsnarl,Dries Tufa Labs
88413252,/Users/nickzwart/Desktop/Dries Tufa Labs/88413252.json,Dries @ Tufa Labs,0,1,Dragapult,0.637,1202,Grimmsnarl,Dries Tufa Labs
88413772,/Users/nickzwart/Desktop/Dries Tufa Labs/88413772.json,Dries @ Tufa Labs,1,0,Alakazam,0.637,1202,Grimmsnarl,Dries Tufa Labs
88414305,/Users/nickzwart/Desktop/Dries Tufa Labs/88414305.json,Dries @ Tufa Labs,0,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88414898,/Users/nickzwart/Desktop/Dries Tufa Labs/88414898.json,Dries @ Tufa Labs,1,1,other,0.637,1202,Grimmsnarl,Dries Tufa Labs
88415421,/Users/nickzwart/Desktop/Dries Tufa Labs/88415421.json,Dries @ Tufa Labs,1,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88415934,/Users/nickzwart/Desktop/Dries Tufa Labs/88415934.json,Dries @ Tufa Labs,0,1,M-Kangaskhan,0.637,1202,Grimmsnarl,Dries Tufa Labs
88416449,/Users/nickzwart/Desktop/Dries Tufa Labs/88416449.json,Dries @ Tufa Labs,0,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88416969,/Users/nickzwart/Desktop/Dries Tufa Labs/88416969.json,Dries @ Tufa Labs,0,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88417491,/Users/nickzwart/Desktop/Dries Tufa Labs/88417491.json,Dries @ Tufa Labs,1,1,other,0.637,1202,Grimmsnarl,Dries Tufa Labs
88417998,/Users/nickzwart/Desktop/Dries Tufa Labs/88417998.json,Dries @ Tufa Labs,1,1,Crustle,0.637,1202,Grimmsnarl,Dries Tufa Labs
88418513,/Users/nickzwart/Desktop/Dries Tufa Labs/88418513.json,Dries @ Tufa Labs,1,0,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88419043,/Users/nickzwart/Desktop/Dries Tufa Labs/88419043.json,Dries @ Tufa Labs,1,1,Alakazam,0.637,1202,Grimmsnarl,Dries Tufa Labs
88419556,/Users/nickzwart/Desktop/Dries Tufa Labs/88419556.json,Dries @ Tufa Labs,0,1,Alakazam,0.637,1202,Grimmsnarl,Dries Tufa Labs
88420084,/Users/nickzwart/Desktop/Dries Tufa Labs/88420084.json,Dries @ Tufa Labs,0,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88420600,/Users/nickzwart/Desktop/Dries Tufa Labs/88420600.json,Dries @ Tufa Labs,0,0,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88421118,/Users/nickzwart/Desktop/Dries Tufa Labs/88421118.json,Dries @ Tufa Labs,1,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88421637,/Users/nickzwart/Desktop/Dries Tufa Labs/88421637.json,Dries @ Tufa Labs,0,0,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88422168,/Users/nickzwart/Desktop/Dries Tufa Labs/88422168.json,Dries @ Tufa Labs,1,1,Crustle,0.637,1202,Grimmsnarl,Dries Tufa Labs
88422701,/Users/nickzwart/Desktop/Dries Tufa Labs/88422701.json,Dries @ Tufa Labs,0,0,Dragapult,0.637,1202,Grimmsnarl,Dries Tufa Labs
88423221,/Users/nickzwart/Desktop/Dries Tufa Labs/88423221.json,Dries @ Tufa Labs,0,0,other,0.637,1202,Grimmsnarl,Dries Tufa Labs
88423754,/Users/nickzwart/Desktop/Dries Tufa Labs/88423754.json,Dries @ Tufa Labs,0,1,Alakazam,0.637,1202,Grimmsnarl,Dries Tufa Labs
88424276,/Users/nickzwart/Desktop/Dries Tufa Labs/88424276.json,Dries @ Tufa Labs,1,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88424281,/Users/nickzwart/Desktop/Dries Tufa Labs/88424281.json,Dries @ Tufa Labs,1,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88424284,/Users/nickzwart/Desktop/Dries Tufa Labs/88424284.json,Dries @ Tufa Labs,0,1,Alakazam,0.637,1202,Grimmsnarl,Dries Tufa Labs
88424788,/Users/nickzwart/Desktop/Dries Tufa Labs/88424788.json,Dries @ Tufa Labs,0,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88425294,/Users/nickzwart/Desktop/Dries Tufa Labs/88425294.json,Dries @ Tufa Labs,0,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88425307,/Users/nickzwart/Desktop/Dries Tufa Labs/88425307.json,Dries @ Tufa Labs,0,1,Dragapult,0.637,1202,Grimmsnarl,Dries Tufa Labs
88425826,/Users/nickzwart/Desktop/Dries Tufa Labs/88425826.json,Dries @ Tufa Labs,0,0,Alakazam,0.637,1202,Grimmsnarl,Dries Tufa Labs
88425827,/Users/nickzwart/Desktop/Dries Tufa Labs/88425827.json,Dries @ Tufa Labs,0,1,other,0.637,1202,Grimmsnarl,Dries Tufa Labs
88426346,/Users/nickzwart/Desktop/Dries Tufa Labs/88426346.json,Dries @ Tufa Labs,1,0,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88426873,/Users/nickzwart/Desktop/Dries Tufa Labs/88426873.json,Dries @ Tufa Labs,1,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88426899,/Users/nickzwart/Desktop/Dries Tufa Labs/88426899.json,Dries @ Tufa Labs,1,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88427418,/Users/nickzwart/Desktop/Dries Tufa Labs/88427418.json,Dries @ Tufa Labs,0,0,Alakazam,0.637,1202,Grimmsnarl,Dries Tufa Labs
88427433,/Users/nickzwart/Desktop/Dries Tufa Labs/88427433.json,Dries @ Tufa Labs,1,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88427929,/Users/nickzwart/Desktop/Dries Tufa Labs/88427929.json,Dries @ Tufa Labs,1,0,Dragapult,0.637,1202,Grimmsnarl,Dries Tufa Labs
88428443,/Users/nickzwart/Desktop/Dries Tufa Labs/88428443.json,Dries @ Tufa Labs,0,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88428952,/Users/nickzwart/Desktop/Dries Tufa Labs/88428952.json,Dries @ Tufa Labs,1,0,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88428959,/Users/nickzwart/Desktop/Dries Tufa Labs/88428959.json,Dries @ Tufa Labs,0,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88429474,/Users/nickzwart/Desktop/Dries Tufa Labs/88429474.json,Dries @ Tufa Labs,1,1,Cynthia-Garchomp,0.637,1202,Grimmsnarl,Dries Tufa Labs
88430019,/Users/nickzwart/Desktop/Dries Tufa Labs/88430019.json,Dries @ Tufa Labs,1,0,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88430537,/Users/nickzwart/Desktop/Dries Tufa Labs/88430537.json,Dries @ Tufa Labs,0,0,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88430540,/Users/nickzwart/Desktop/Dries Tufa Labs/88430540.json,Dries @ Tufa Labs,0,1,other,0.637,1202,Grimmsnarl,Dries Tufa Labs
88431053,/Users/nickzwart/Desktop/Dries Tufa Labs/88431053.json,Dries @ Tufa Labs,1,0,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88431584,/Users/nickzwart/Desktop/Dries Tufa Labs/88431584.json,Dries @ Tufa Labs,0,0,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88432101,/Users/nickzwart/Desktop/Dries Tufa Labs/88432101.json,Dries @ Tufa Labs,1,1,Crustle,0.637,1202,Grimmsnarl,Dries Tufa Labs
88432620,/Users/nickzwart/Desktop/Dries Tufa Labs/88432620.json,Dries @ Tufa Labs,0,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88433134,/Users/nickzwart/Desktop/Dries Tufa Labs/88433134.json,Dries @ Tufa Labs,1,1,Dragapult,0.637,1202,Grimmsnarl,Dries Tufa Labs
88433135,/Users/nickzwart/Desktop/Dries Tufa Labs/88433135.json,Dries @ Tufa Labs,1,0,other,0.637,1202,Grimmsnarl,Dries Tufa Labs
88433657,/Users/nickzwart/Desktop/Dries Tufa Labs/88433657.json,Dries @ Tufa Labs,1,1,Alakazam,0.637,1202,Grimmsnarl,Dries Tufa Labs
88434243,/Users/nickzwart/Desktop/Dries Tufa Labs/88434243.json,Dries @ Tufa Labs,0,0,other,0.637,1202,Grimmsnarl,Dries Tufa Labs
88434682,/Users/nickzwart/Desktop/Dries Tufa Labs/88434682.json,Dries @ Tufa Labs,0,1,other,0.637,1202,Grimmsnarl,Dries Tufa Labs
88434686,/Users/nickzwart/Desktop/Dries Tufa Labs/88434686.json,Dries @ Tufa Labs,0,1,other,0.637,1202,Grimmsnarl,Dries Tufa Labs
88435221,/Users/nickzwart/Desktop/Dries Tufa Labs/88435221.json,Dries @ Tufa Labs,1,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88435222,/Users/nickzwart/Desktop/Dries Tufa Labs/88435222.json,Dries @ Tufa Labs,0,1,Dragapult,0.637,1202,Grimmsnarl,Dries Tufa Labs
88435749,/Users/nickzwart/Desktop/Dries Tufa Labs/88435749.json,Dries @ Tufa Labs,0,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88436262,/Users/nickzwart/Desktop/Dries Tufa Labs/88436262.json,Dries @ Tufa Labs,0,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88436794,/Users/nickzwart/Desktop/Dries Tufa Labs/88436794.json,Dries @ Tufa Labs,0,0,other,0.637,1202,Grimmsnarl,Dries Tufa Labs
88437315,/Users/nickzwart/Desktop/Dries Tufa Labs/88437315.json,Dries @ Tufa Labs,0,0,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88437317,/Users/nickzwart/Desktop/Dries Tufa Labs/88437317.json,Dries @ Tufa Labs,0,1,Dragapult,0.637,1202,Grimmsnarl,Dries Tufa Labs
88437838,/Users/nickzwart/Desktop/Dries Tufa Labs/88437838.json,Dries @ Tufa Labs,0,1,Alakazam,0.637,1202,Grimmsnarl,Dries Tufa Labs
88438353,/Users/nickzwart/Desktop/Dries Tufa Labs/88438353.json,Dries @ Tufa Labs,1,0,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88438872,/Users/nickzwart/Desktop/Dries Tufa Labs/88438872.json,Dries @ Tufa Labs,0,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88439399,/Users/nickzwart/Desktop/Dries Tufa Labs/88439399.json,Dries @ Tufa Labs,0,1,Cynthia-Garchomp,0.637,1202,Grimmsnarl,Dries Tufa Labs
88439907,/Users/nickzwart/Desktop/Dries Tufa Labs/88439907.json,Dries @ Tufa Labs,1,0,other,0.637,1202,Grimmsnarl,Dries Tufa Labs
88440488,/Users/nickzwart/Desktop/Dries Tufa Labs/88440488.json,Dries @ Tufa Labs,0,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88440490,/Users/nickzwart/Desktop/Dries Tufa Labs/88440490.json,Dries @ Tufa Labs,1,0,other,0.637,1202,Grimmsnarl,Dries Tufa Labs
88441009,/Users/nickzwart/Desktop/Dries Tufa Labs/88441009.json,Dries @ Tufa Labs,0,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88441525,/Users/nickzwart/Desktop/Dries Tufa Labs/88441525.json,Dries @ Tufa Labs,0,1,other,0.637,1202,Grimmsnarl,Dries Tufa Labs
88442055,/Users/nickzwart/Desktop/Dries Tufa Labs/88442055.json,Dries @ Tufa Labs,1,0,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88442585,/Users/nickzwart/Desktop/Dries Tufa Labs/88442585.json,Dries @ Tufa Labs,0,0,Dragapult,0.637,1202,Grimmsnarl,Dries Tufa Labs
88443148,/Users/nickzwart/Desktop/Dries Tufa Labs/88443148.json,Dries @ Tufa Labs,1,0,Alakazam,0.637,1202,Grimmsnarl,Dries Tufa Labs
88443658,/Users/nickzwart/Desktop/Dries Tufa Labs/88443658.json,Dries @ Tufa Labs,1,1,Alakazam,0.637,1202,Grimmsnarl,Dries Tufa Labs
88444172,/Users/nickzwart/Desktop/Dries Tufa Labs/88444172.json,Dries @ Tufa Labs,1,1,Alakazam,0.637,1202,Grimmsnarl,Dries Tufa Labs
88444690,/Users/nickzwart/Desktop/Dries Tufa Labs/88444690.json,Dries @ Tufa Labs,1,0,other,0.637,1202,Grimmsnarl,Dries Tufa Labs
88445223,/Users/nickzwart/Desktop/Dries Tufa Labs/88445223.json,Dries @ Tufa Labs,0,0,other,0.637,1202,Grimmsnarl,Dries Tufa Labs
88445748,/Users/nickzwart/Desktop/Dries Tufa Labs/88445748.json,Dries @ Tufa Labs,0,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88446272,/Users/nickzwart/Desktop/Dries Tufa Labs/88446272.json,Dries @ Tufa Labs,0,1,Cynthia-Garchomp,0.637,1202,Grimmsnarl,Dries Tufa Labs
88446794,/Users/nickzwart/Desktop/Dries Tufa Labs/88446794.json,Dries @ Tufa Labs,1,1,other,0.637,1202,Grimmsnarl,Dries Tufa Labs
88447315,/Users/nickzwart/Desktop/Dries Tufa Labs/88447315.json,Dries @ Tufa Labs,1,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88447327,/Users/nickzwart/Desktop/Dries Tufa Labs/88447327.json,Dries @ Tufa Labs,0,0,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88447831,/Users/nickzwart/Desktop/Dries Tufa Labs/88447831.json,Dries @ Tufa Labs,1,0,Dragapult,0.637,1202,Grimmsnarl,Dries Tufa Labs
88447841,/Users/nickzwart/Desktop/Dries Tufa Labs/88447841.json,Dries @ Tufa Labs,0,0,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88448365,/Users/nickzwart/Desktop/Dries Tufa Labs/88448365.json,Dries @ Tufa Labs,1,0,Alakazam,0.637,1202,Grimmsnarl,Dries Tufa Labs
88448895,/Users/nickzwart/Desktop/Dries Tufa Labs/88448895.json,Dries @ Tufa Labs,1,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88449425,/Users/nickzwart/Desktop/Dries Tufa Labs/88449425.json,Dries @ Tufa Labs,0,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88449941,/Users/nickzwart/Desktop/Dries Tufa Labs/88449941.json,Dries @ Tufa Labs,0,1,Cynthia-Garchomp,0.637,1202,Grimmsnarl,Dries Tufa Labs
88450476,/Users/nickzwart/Desktop/Dries Tufa Labs/88450476.json,Dries @ Tufa Labs,1,1,M-Lucario,0.637,1202,Grimmsnarl,Dries Tufa Labs
88451046,/Users/nickzwart/Desktop/Dries Tufa Labs/88451046.json,Dries @ Tufa Labs,1,0,Dragapult,0.637,1202,Grimmsnarl,Dries Tufa Labs
88451059,/Users/nickzwart/Desktop/Dries Tufa Labs/88451059.json,Dries @ Tufa Labs,1,0,Alakazam,0.637,1202,Grimmsnarl,Dries Tufa Labs
88451064,/Users/nickzwart/Desktop/Dries Tufa Labs/88451064.json,Dries @ Tufa Labs,1,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88451646,/Users/nickzwart/Desktop/Dries Tufa Labs/88451646.json,Dries @ Tufa Labs,1,1,Dragapult,0.637,1202,Grimmsnarl,Dries Tufa Labs
88451659,/Users/nickzwart/Desktop/Dries Tufa Labs/88451659.json,Dries @ Tufa Labs,0,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88452184,/Users/nickzwart/Desktop/Dries Tufa Labs/88452184.json,Dries @ Tufa Labs,1,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88452229,/Users/nickzwart/Desktop/Dries Tufa Labs/88452229.json,Dries @ Tufa Labs,0,0,other,0.637,1202,Grimmsnarl,Dries Tufa Labs
88452708,/Users/nickzwart/Desktop/Dries Tufa Labs/88452708.json,Dries @ Tufa Labs,1,0,Dragapult,0.637,1202,Grimmsnarl,Dries Tufa Labs
88453234,/Users/nickzwart/Desktop/Dries Tufa Labs/88453234.json,Dries @ Tufa Labs,0,1,Dipplin,0.637,1202,Grimmsnarl,Dries Tufa Labs
88453764,/Users/nickzwart/Desktop/Dries Tufa Labs/88453764.json,Dries @ Tufa Labs,0,0,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88454282,/Users/nickzwart/Desktop/Dries Tufa Labs/88454282.json,Dries @ Tufa Labs,1,1,Dragapult,0.637,1202,Grimmsnarl,Dries Tufa Labs
88454293,/Users/nickzwart/Desktop/Dries Tufa Labs/88454293.json,Dries @ Tufa Labs,0,1,Alakazam,0.637,1202,Grimmsnarl,Dries Tufa Labs
88454814,/Users/nickzwart/Desktop/Dries Tufa Labs/88454814.json,Dries @ Tufa Labs,1,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88455398,/Users/nickzwart/Desktop/Dries Tufa Labs/88455398.json,Dries @ Tufa Labs,1,1,Alakazam,0.637,1202,Grimmsnarl,Dries Tufa Labs
88455932,/Users/nickzwart/Desktop/Dries Tufa Labs/88455932.json,Dries @ Tufa Labs,0,0,Alakazam,0.637,1202,Grimmsnarl,Dries Tufa Labs
88456497,/Users/nickzwart/Desktop/Dries Tufa Labs/88456497.json,Dries @ Tufa Labs,1,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
88457043,/Users/nickzwart/Desktop/Dries Tufa Labs/88457043.json,Dries @ Tufa Labs,1,1,M-Starmie,0.637,1202,Grimmsnarl,Dries Tufa Labs
88458034,/Users/nickzwart/Desktop/Dries Tufa Labs/88458034.json,Dries @ Tufa Labs,0,0,Dragapult,0.637,1202,Grimmsnarl,Dries Tufa Labs
88465480,/Users/nickzwart/Desktop/Dries Tufa Labs/88465480.json,Dries @ Tufa Labs,0,1,Grimmsnarl,0.637,1202,Grimmsnarl,Dries Tufa Labs
